# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
-248 4 8 ffffff
-247 4 8 ffffff
-246 4 8 ffffff
-245 4 8 ffffff
-244 4 8 ffffff
-243 4 8 ffffff
-242 4 8 ffffff
-241 4 8 ffffff
-240 4 8 ffffff
-239 4 8 ffffff
-238 4 8 ffffff
-251 5 8 ffffff
-250 5 8 ffffff
-249 5 8 ffffff
-248 5 8 ffffff
-247 5 8 ffffff
-246 5 8 ffffff
-245 5 8 ffffff
-244 5 8 ffffff
-243 5 8 ffffff
-242 5 8 ffffff
-241 5 8 ffffff
-240 5 8 ffffff
-239 5 8 ffffff
-238 5 8 ffffff
-251 6 8 ffffff
-250 6 8 ffffff
-249 6 8 ffffff
-248 6 8 ffffff
-247 6 8 ffffff
-246 6 8 ffffff
-245 6 8 ffffff
-244 6 8 ffffff
-243 6 8 ffffff
-242 6 8 ffffff
-241 6 8 ffffff
-240 6 8 ffffff
-239 6 8 ffffff
-238 6 8 ffffff
-251 7 8 ffffff
-250 7 8 ffffff
-249 7 8 ffffff
-248 7 8 ffffff
-247 7 8 ffffff
-246 7 8 ffffff
-245 7 8 ffffff
-244 7 8 ffffff
-243 7 8 ffffff
-242 7 8 ffffff
-241 7 8 ffffff
-240 7 8 ffffff
-239 7 8 ffffff
-238 7 8 ffffff
-251 8 8 ffffff
-250 8 8 ffffff
-249 8 8 ffffff
-248 8 8 ffffff
-247 8 8 ffffff
-246 8 8 ffffff
-245 8 8 ffffff
-244 8 8 ffffff
-243 8 8 ffffff
-242 8 8 ffffff
-241 8 8 ffffff
-240 8 8 ffffff
-239 8 8 ffffff
-238 8 8 ffffff
-251 9 8 ffffff
-250 9 8 ffffff
-249 9 8 ffffff
-248 9 8 ffffff
-247 9 8 ffffff
-246 9 8 ffffff
-245 9 8 ffffff
-244 9 8 ffffff
-243 9 8 ffffff
-242 9 8 ffffff
-241 9 8 ffffff
-240 9 8 ffffff
-239 9 8 ffffff
-238 9 8 ffffff
-251 10 8 ffffff
-250 10 8 ffffff
-249 10 8 ffffff
-248 10 8 ffffff
-247 10 8 ffffff
-246 10 8 ffffff
-245 10 8 ffffff
-244 10 8 ffffff
-243 10 8 ffffff
-242 10 8 ffffff
-241 10 8 ffffff
-240 10 8 ffffff
-239 10 8 ffffff
-238 10 8 ffffff
-251 11 8 ffffff
-250 11 8 ffffff
-249 11 8 ffffff
-248 11 8 ffffff
-247 11 8 ffffff
-246 11 8 ffffff
-245 11 8 ffffff
-244 11 8 ffffff
-243 11 8 ffffff
-242 11 8 ffffff
-241 11 8 ffffff
-240 11 8 ffffff
-239 11 8 ffffff
-238 11 8 ffffff
-251 12 8 ffffff
-250 12 8 ffffff
-249 12 8 ffffff
-248 12 8 ffffff
-247 12 8 ffffff
-246 12 8 ffffff
-245 12 8 ffffff
-244 12 8 ffffff
-243 12 8 ffffff
-242 12 8 ffffff
-241 12 8 ffffff
-240 12 8 ffffff
-239 12 8 ffffff
-238 12 8 ffffff
-251 13 8 ffffff
-250 13 8 ffffff
-249 13 8 ffffff
-248 13 8 ffffff
-247 13 8 ffffff
-246 13 8 ffffff
-245 13 8 ffffff
-244 13 8 ffffff
-243 13 8 ffffff
-242 13 8 ffffff
-241 13 8 ffffff
-240 13 8 ffffff
-239 13 8 ffffff
-238 13 8 ffffff
-251 14 8 ffffff
-250 14 8 ffffff
-249 14 8 ffffff
-248 14 8 ffffff
-247 14 8 ffffff
-246 14 8 ffffff
-245 14 8 ffffff
-244 14 8 ffffff
-243 14 8 ffffff
-242 14 8 ffffff
-241 14 8 ffffff
-240 14 8 ffffff
-239 14 8 ffffff
-238 14 8 ffffff
-248 8 9 ffffff
-247 8 9 ffffff
-242 8 9 ffffff
-241 8 9 ffffff
-240 8 9 ffffff
-239 8 9 ffffff
-238 8 9 ffffff
-241 12 9 ffffff
-248 8 10 ffffff
-247 8 10 ffffff
-242 8 10 ffffff
-241 8 10 ffffff
-240 8 10 ffffff
-239 8 10 ffffff
-238 8 10 ffffff
-242 8 11 ffffff
-241 8 11 ffffff
-240 8 11 ffffff
-239 8 11 ffffff
-238 8 11 ffffff
-242 8 12 ffffff
-241 8 12 ffffff
-240 8 12 ffffff
-239 8 12 ffffff
-238 8 12 ffffff
-237 2 8 ffffff
-236 2 8 ffffff
-235 2 8 ffffff
-234 2 8 ffffff
-233 2 8 ffffff
-232 2 8 ffffff
-231 2 8 ffffff
-230 2 8 ffffff
-229 2 8 ffffff
-228 2 8 ffffff
-227 2 8 ffffff
-226 2 8 ffffff
-225 2 8 ffffff
-224 2 8 ffffff
-237 3 8 ffffff
-236 3 8 ffffff
-235 3 8 ffffff
-234 3 8 ffffff
-233 3 8 ffffff
-232 3 8 ffffff
-231 3 8 ffffff
-230 3 8 ffffff
-229 3 8 ffffff
-228 3 8 ffffff
-227 3 8 ffffff
-226 3 8 ffffff
-225 3 8 ffffff
-224 3 8 ffffff
-237 4 8 ffffff
-236 4 8 ffffff
-235 4 8 ffffff
-234 4 8 ffffff
-233 4 8 ffffff
-232 4 8 ffffff
-231 4 8 ffffff
-230 4 8 ffffff
-229 4 8 ffffff
-228 4 8 ffffff
-227 4 8 ffffff
-226 4 8 ffffff
-225 4 8 ffffff
-224 4 8 ffffff
-237 5 8 ffffff
-236 5 8 ffffff
-235 5 8 ffffff
-234 5 8 ffffff
-233 5 8 ffffff
-232 5 8 ffffff
-231 5 8 ffffff
-230 5 8 ffffff
-229 5 8 ffffff
-228 5 8 ffffff
-227 5 8 ffffff
-226 5 8 ffffff
-225 5 8 ffffff
-224 5 8 ffffff
-237 6 8 ffffff
-236 6 8 ffffff
-235 6 8 ffffff
-234 6 8 ffffff
-233 6 8 ffffff
-232 6 8 ffffff
-231 6 8 ffffff
-230 6 8 ffffff
-229 6 8 ffffff
-228 6 8 ffffff
-227 6 8 ffffff
-226 6 8 ffffff
-225 6 8 ffffff
-224 6 8 ffffff
-237 7 8 ffffff
-236 7 8 ffffff
-235 7 8 ffffff
-234 7 8 ffffff
-233 7 8 ffffff
-232 7 8 ffffff
-231 7 8 ffffff
-230 7 8 ffffff
-229 7 8 ffffff
-228 7 8 ffffff
-227 7 8 ffffff
-226 7 8 ffffff
-225 7 8 ffffff
-224 7 8 ffffff
-237 8 8 ffffff
-236 8 8 ffffff
-235 8 8 ffffff
-234 8 8 ffffff
-233 8 8 ffffff
-232 8 8 ffffff
-231 8 8 ffffff
-230 8 8 ffffff
-229 8 8 ffffff
-228 8 8 ffffff
-227 8 8 ffffff
-226 8 8 ffffff
-225 8 8 ffffff
-224 8 8 ffffff
-237 9 8 ffffff
-236 9 8 ffffff
-235 9 8 ffffff
-234 9 8 ffffff
-233 9 8 ffffff
-232 9 8 ffffff
-231 9 8 ffffff
-230 9 8 ffffff
-229 9 8 ffffff
-228 9 8 ffffff
-227 9 8 ffffff
-226 9 8 ffffff
-225 9 8 ffffff
-224 9 8 ffffff
-237 10 8 ffffff
-236 10 8 ffffff
-235 10 8 ffffff
-234 10 8 ffffff
-233 10 8 ffffff
-232 10 8 ffffff
-231 10 8 ffffff
-230 10 8 ffffff
-229 10 8 ffffff
-228 10 8 ffffff
-227 10 8 ffffff
-226 10 8 ffffff
-225 10 8 ffffff
-224 10 8 ffffff
-237 11 8 ffffff
-236 11 8 ffffff
-235 11 8 ffffff
-234 11 8 ffffff
-233 11 8 ffffff
-232 11 8 ffffff
-231 11 8 ffffff
-230 11 8 ffffff
-229 11 8 ffffff
-228 11 8 ffffff
-227 11 8 ffffff
-226 11 8 ffffff
-225 11 8 ffffff
-224 11 8 ffffff
-237 12 8 ffffff
-236 12 8 ffffff
-235 12 8 ffffff
-234 12 8 ffffff
-233 12 8 ffffff
-232 12 8 ffffff
-231 12 8 ffffff
-230 12 8 ffffff
-229 12 8 ffffff
-228 12 8 ffffff
-227 12 8 ffffff
-226 12 8 ffffff
-225 12 8 ffffff
-224 12 8 ffffff
-237 13 8 ffffff
-236 13 8 ffffff
-235 13 8 ffffff
-234 13 8 ffffff
-233 13 8 ffffff
-232 13 8 ffffff
-231 13 8 ffffff
-230 13 8 ffffff
-229 13 8 ffffff
-228 13 8 ffffff
-227 13 8 ffffff
-226 13 8 ffffff
-225 13 8 ffffff
-224 13 8 ffffff
-237 14 8 ffffff
-236 14 8 ffffff
-235 14 8 ffffff
-234 14 8 ffffff
-233 14 8 ffffff
-232 14 8 ffffff
-231 14 8 ffffff
-230 14 8 ffffff
-229 14 8 ffffff
-228 14 8 ffffff
-227 14 8 ffffff
-226 14 8 ffffff
-225 14 8 ffffff
-224 14 8 ffffff
-234 2 9 ffffff
-233 2 9 ffffff
-232 2 9 ffffff
-231 2 9 ffffff
-230 2 9 ffffff
-229 2 9 ffffff
-228 2 9 ffffff
-227 2 9 ffffff
-226 2 9 ffffff
-225 2 9 ffffff
-224 2 9 ffffff
-234 3 9 ffffff
-233 3 9 ffffff
-232 3 9 ffffff
-231 3 9 ffffff
-230 3 9 ffffff
-229 3 9 ffffff
-228 3 9 ffffff
-227 3 9 ffffff
-226 3 9 ffffff
-225 3 9 ffffff
-224 3 9 ffffff
-234 4 9 ffffff
-233 4 9 ffffff
-232 4 9 ffffff
-231 4 9 ffffff
-230 4 9 ffffff
-229 4 9 ffffff
-228 4 9 ffffff
-227 4 9 ffffff
-226 4 9 ffffff
-225 4 9 ffffff
-224 4 9 ffffff
-234 5 9 ffffff
-233 5 9 ffffff
-232 5 9 ffffff
-231 5 9 ffffff
-230 5 9 ffffff
-229 5 9 ffffff
-228 5 9 ffffff
-227 5 9 ffffff
-226 5 9 ffffff
-225 5 9 ffffff
-224 5 9 ffffff
-234 6 9 ffffff
-233 6 9 ffffff
-232 6 9 ffffff
-231 6 9 ffffff
-230 6 9 ffffff
-229 6 9 ffffff
-228 6 9 ffffff
-227 6 9 ffffff
-226 6 9 ffffff
-225 6 9 ffffff
-224 6 9 ffffff
-234 7 9 ffffff
-233 7 9 ffffff
-232 7 9 ffffff
-231 7 9 ffffff
-230 7 9 ffffff
-229 7 9 ffffff
-228 7 9 ffffff
-227 7 9 ffffff
-226 7 9 ffffff
-225 7 9 ffffff
-224 7 9 ffffff
-237 8 9 ffffff
-234 8 9 ffffff
-233 8 9 ffffff
-232 8 9 ffffff
-231 8 9 ffffff
-230 8 9 ffffff
-229 8 9 ffffff
-228 8 9 ffffff
-227 8 9 ffffff
-226 8 9 ffffff
-225 8 9 ffffff
-224 8 9 ffffff
-234 9 9 ffffff
-233 9 9 ffffff
-232 9 9 ffffff
-231 9 9 ffffff
-230 9 9 ffffff
-229 9 9 ffffff
-228 9 9 ffffff
-227 9 9 ffffff
-226 9 9 ffffff
-225 9 9 ffffff
-224 9 9 ffffff
-234 10 9 ffffff
-233 10 9 ffffff
-232 10 9 ffffff
-231 10 9 ffffff
-230 10 9 ffffff
-229 10 9 ffffff
-228 10 9 ffffff
-227 10 9 ffffff
-226 10 9 ffffff
-225 10 9 ffffff
-224 10 9 ffffff
-234 11 9 ffffff
-233 11 9 ffffff
-232 11 9 ffffff
-231 11 9 ffffff
-230 11 9 ffffff
-229 11 9 ffffff
-228 11 9 ffffff
-227 11 9 ffffff
-226 11 9 ffffff
-225 11 9 ffffff
-224 11 9 ffffff
-234 12 9 ffffff
-233 12 9 ffffff
-232 12 9 ffffff
-231 12 9 ffffff
-230 12 9 ffffff
-229 12 9 ffffff
-228 12 9 ffffff
-227 12 9 ffffff
-226 12 9 ffffff
-225 12 9 ffffff
-224 12 9 ffffff
-234 13 9 ffffff
-233 13 9 ffffff
-232 13 9 ffffff
-231 13 9 ffffff
-230 13 9 ffffff
-229 13 9 ffffff
-228 13 9 ffffff
-227 13 9 ffffff
-226 13 9 ffffff
-225 13 9 ffffff
-224 13 9 ffffff
-234 14 9 ffffff
-233 14 9 ffffff
-232 14 9 ffffff
-231 14 9 ffffff
-230 14 9 ffffff
-229 14 9 ffffff
-228 14 9 ffffff
-227 14 9 ffffff
-226 14 9 ffffff
-225 14 9 ffffff
-224 14 9 ffffff
-234 2 10 ffffff
-233 2 10 ffffff
-232 2 10 ffffff
-231 2 10 ffffff
-230 2 10 ffffff
-229 2 10 ffffff
-228 2 10 ffffff
-227 2 10 ffffff
-226 2 10 ffffff
-225 2 10 ffffff
-224 2 10 ffffff
-234 3 10 ffffff
-233 3 10 ffffff
-232 3 10 ffffff
-231 3 10 ffffff
-230 3 10 ffffff
-229 3 10 ffffff
-228 3 10 ffffff
-227 3 10 ffffff
-226 3 10 ffffff
-225 3 10 ffffff
-224 3 10 ffffff
-234 4 10 ffffff
-233 4 10 ffffff
-232 4 10 ffffff
-231 4 10 ffffff
-230 4 10 ffffff
-229 4 10 ffffff
-228 4 10 ffffff
-227 4 10 ffffff
-226 4 10 ffffff
-225 4 10 ffffff
-224 4 10 ffffff
-234 5 10 ffffff
-233 5 10 ffffff
-232 5 10 ffffff
-231 5 10 ffffff
-230 5 10 ffffff
-229 5 10 ffffff
-228 5 10 ffffff
-227 5 10 ffffff
-226 5 10 ffffff
-225 5 10 ffffff
-224 5 10 ffffff
-234 6 10 ffffff
-233 6 10 ffffff
-232 6 10 ffffff
-231 6 10 ffffff
-230 6 10 ffffff
-229 6 10 ffffff
-228 6 10 ffffff
-227 6 10 ffffff
-226 6 10 ffffff
-225 6 10 ffffff
-224 6 10 ffffff
-234 7 10 ffffff
-233 7 10 ffffff
-232 7 10 ffffff
-231 7 10 ffffff
-230 7 10 ffffff
-229 7 10 ffffff
-228 7 10 ffffff
-227 7 10 ffffff
-226 7 10 ffffff
-225 7 10 ffffff
-224 7 10 ffffff
-237 8 10 ffffff
-234 8 10 ffffff
-233 8 10 ffffff
-232 8 10 ffffff
-231 8 10 ffffff
-230 8 10 ffffff
-229 8 10 ffffff
-228 8 10 ffffff
-227 8 10 ffffff
-226 8 10 ffffff
-225 8 10 ffffff
-224 8 10 ffffff
-234 9 10 ffffff
-233 9 10 ffffff
-232 9 10 ffffff
-231 9 10 ffffff
-230 9 10 ffffff
-229 9 10 ffffff
-228 9 10 ffffff
-227 9 10 ffffff
-226 9 10 ffffff
-225 9 10 ffffff
-224 9 10 ffffff
-234 10 10 ffffff
-233 10 10 ffffff
-232 10 10 ffffff
-231 10 10 ffffff
-230 10 10 ffffff
-229 10 10 ffffff
-228 10 10 ffffff
-227 10 10 ffffff
-226 10 10 ffffff
-225 10 10 ffffff
-224 10 10 ffffff
-234 11 10 ffffff
-233 11 10 ffffff
-232 11 10 ffffff
-231 11 10 ffffff
-230 11 10 ffffff
-229 11 10 ffffff
-228 11 10 ffffff
-227 11 10 ffffff
-226 11 10 ffffff
-225 11 10 ffffff
-224 11 10 ffffff
-234 12 10 ffffff
-233 12 10 ffffff
-232 12 10 ffffff
-231 12 10 ffffff
-230 12 10 ffffff
-229 12 10 ffffff
-228 12 10 ffffff
-227 12 10 ffffff
-226 12 10 ffffff
-225 12 10 ffffff
-224 12 10 ffffff
-234 13 10 ffffff
-233 13 10 ffffff
-232 13 10 ffffff
-231 13 10 ffffff
-230 13 10 ffffff
-229 13 10 ffffff
-228 13 10 ffffff
-227 13 10 ffffff
-226 13 10 ffffff
-225 13 10 ffffff
-224 13 10 ffffff
-234 14 10 ffffff
-233 14 10 ffffff
-232 14 10 ffffff
-231 14 10 ffffff
-230 14 10 ffffff
-229 14 10 ffffff
-228 14 10 ffffff
-227 14 10 ffffff
-226 14 10 ffffff
-225 14 10 ffffff
-224 14 10 ffffff
-237 8 11 ffffff
-232 8 11 ffffff
-231 8 11 ffffff
-230 8 11 ffffff
-229 8 11 ffffff
-228 8 11 ffffff
-237 8 12 ffffff
-232 8 12 ffffff
-231 8 12 ffffff
-230 8 12 ffffff
-229 8 12 ffffff
-228 8 12 ffffff
-232 8 13 ffffff
-231 8 13 ffffff
-230 8 13 ffffff
-229 8 13 ffffff
-228 8 13 ffffff
-231 8 14 ffffff
-230 8 14 ffffff
-229 8 14 ffffff
-228 8 14 ffffff
-223 2 8 ffffff
-222 2 8 ffffff
-221 2 8 ffffff
-220 2 8 ffffff
-219 2 8 ffffff
-218 2 8 ffffff
-217 2 8 ffffff
-216 2 8 ffffff
-215 2 8 ffffff
-214 2 8 ffffff
-213 2 8 ffffff
-212 2 8 ffffff
-211 2 8 ffffff
-210 2 8 ffffff
-223 3 8 ffffff
-222 3 8 ffffff
-221 3 8 ffffff
-220 3 8 ffffff
-219 3 8 ffffff
-218 3 8 ffffff
-217 3 8 ffffff
-216 3 8 ffffff
-215 3 8 ffffff
-214 3 8 ffffff
-213 3 8 ffffff
-212 3 8 ffffff
-211 3 8 ffffff
-210 3 8 ffffff
-223 4 8 ffffff
-222 4 8 ffffff
-221 4 8 ffffff
-220 4 8 ffffff
-219 4 8 ffffff
-218 4 8 ffffff
-217 4 8 ffffff
-216 4 8 ffffff
-215 4 8 ffffff
-214 4 8 ffffff
-213 4 8 ffffff
-212 4 8 ffffff
-211 4 8 ffffff
-210 4 8 ffffff
-223 5 8 ffffff
-222 5 8 ffffff
-221 5 8 ffffff
-220 5 8 ffffff
-219 5 8 ffffff
-218 5 8 ffffff
-217 5 8 ffffff
-216 5 8 ffffff
-215 5 8 ffffff
-214 5 8 ffffff
-213 5 8 ffffff
-212 5 8 ffffff
-211 5 8 ffffff
-210 5 8 ffffff
-223 6 8 ffffff
-222 6 8 ffffff
-221 6 8 ffffff
-220 6 8 ffffff
-219 6 8 ffffff
-218 6 8 ffffff
-217 6 8 ffffff
-216 6 8 ffffff
-215 6 8 ffffff
-214 6 8 ffffff
-213 6 8 ffffff
-212 6 8 ffffff
-211 6 8 ffffff
-210 6 8 ffffff
-223 7 8 ffffff
-222 7 8 ffffff
-221 7 8 ffffff
-220 7 8 ffffff
-219 7 8 ffffff
-218 7 8 ffffff
-217 7 8 ffffff
-216 7 8 ffffff
-215 7 8 ffffff
-214 7 8 ffffff
-213 7 8 ffffff
-212 7 8 ffffff
-211 7 8 ffffff
-210 7 8 ffffff
-223 8 8 ffffff
-222 8 8 ffffff
-221 8 8 ffffff
-220 8 8 ffffff
-219 8 8 ffffff
-218 8 8 ffffff
-217 8 8 ffffff
-216 8 8 ffffff
-215 8 8 ffffff
-214 8 8 ffffff
-213 8 8 ffffff
-212 8 8 ffffff
-211 8 8 ffffff
-210 8 8 ffffff
-223 9 8 ffffff
-222 9 8 ffffff
-221 9 8 ffffff
-220 9 8 ffffff
-219 9 8 ffffff
-218 9 8 ffffff
-217 9 8 ffffff
-216 9 8 ffffff
-215 9 8 ffffff
-214 9 8 ffffff
-213 9 8 ffffff
-212 9 8 ffffff
-211 9 8 ffffff
-210 9 8 ffffff
-223 10 8 ffffff
-222 10 8 ffffff
-221 10 8 ffffff
-220 10 8 ffffff
-219 10 8 ffffff
-218 10 8 ffffff
-217 10 8 ffffff
-216 10 8 ffffff
-215 10 8 ffffff
-214 10 8 ffffff
-213 10 8 ffffff
-212 10 8 ffffff
-211 10 8 ffffff
-210 10 8 ffffff
-223 11 8 ffffff
-222 11 8 ffffff
-221 11 8 ffffff
-220 11 8 ffffff
-219 11 8 ffffff
-218 11 8 ffffff
-217 11 8 ffffff
-216 11 8 ffffff
-215 11 8 ffffff
-214 11 8 ffffff
-213 11 8 ffffff
-212 11 8 ffffff
-211 11 8 ffffff
-210 11 8 ffffff
-223 12 8 ffffff
-222 12 8 ffffff
-221 12 8 ffffff
-220 12 8 ffffff
-219 12 8 ffffff
-218 12 8 ffffff
-217 12 8 ffffff
-216 12 8 ffffff
-215 12 8 ffffff
-214 12 8 ffffff
-213 12 8 ffffff
-212 12 8 ffffff
-211 12 8 ffffff
-210 12 8 ffffff
-223 13 8 ffffff
-222 13 8 ffffff
-221 13 8 ffffff
-220 13 8 ffffff
-219 13 8 ffffff
-218 13 8 ffffff
-217 13 8 ffffff
-216 13 8 ffffff
-215 13 8 ffffff
-214 13 8 ffffff
-213 13 8 ffffff
-212 13 8 ffffff
-211 13 8 ffffff
-210 13 8 ffffff
-223 14 8 ffffff
-222 14 8 ffffff
-221 14 8 ffffff
-220 14 8 ffffff
-219 14 8 ffffff
-218 14 8 ffffff
-217 14 8 ffffff
-216 14 8 ffffff
-215 14 8 ffffff
-214 14 8 ffffff
-213 14 8 ffffff
-212 14 8 ffffff
-211 14 8 ffffff
-210 14 8 ffffff
-223 2 9 ffffff
-222 2 9 ffffff
-221 2 9 ffffff
-220 2 9 ffffff
-219 2 9 ffffff
-218 2 9 ffffff
-217 2 9 ffffff
-216 2 9 ffffff
-215 2 9 ffffff
-214 2 9 ffffff
-213 2 9 ffffff
-212 2 9 ffffff
-211 2 9 ffffff
-210 2 9 ffffff
-223 3 9 ffffff
-222 3 9 ffffff
-221 3 9 ffffff
-220 3 9 ffffff
-219 3 9 ffffff
-218 3 9 ffffff
-217 3 9 ffffff
-216 3 9 ffffff
-215 3 9 ffffff
-214 3 9 ffffff
-213 3 9 ffffff
-212 3 9 ffffff
-211 3 9 ffffff
-210 3 9 ffffff
-223 4 9 ffffff
-222 4 9 ffffff
-221 4 9 ffffff
-220 4 9 ffffff
-219 4 9 ffffff
-218 4 9 ffffff
-217 4 9 ffffff
-216 4 9 ffffff
-215 4 9 ffffff
-214 4 9 ffffff
-213 4 9 ffffff
-212 4 9 ffffff
-211 4 9 ffffff
-210 4 9 ffffff
-223 5 9 ffffff
-222 5 9 ffffff
-221 5 9 ffffff
-220 5 9 ffffff
-219 5 9 ffffff
-218 5 9 ffffff
-217 5 9 ffffff
-216 5 9 ffffff
-215 5 9 ffffff
-214 5 9 ffffff
-213 5 9 ffffff
-212 5 9 ffffff
-211 5 9 ffffff
-210 5 9 ffffff
-223 6 9 ffffff
-222 6 9 ffffff
-221 6 9 ffffff
-220 6 9 ffffff
-219 6 9 ffffff
-218 6 9 ffffff
-217 6 9 ffffff
-216 6 9 ffffff
-215 6 9 ffffff
-214 6 9 ffffff
-213 6 9 ffffff
-212 6 9 ffffff
-211 6 9 ffffff
-210 6 9 ffffff
-223 7 9 ffffff
-222 7 9 ffffff
-221 7 9 ffffff
-220 7 9 ffffff
-219 7 9 ffffff
-218 7 9 ffffff
-217 7 9 ffffff
-216 7 9 ffffff
-215 7 9 ffffff
-214 7 9 ffffff
-213 7 9 ffffff
-212 7 9 ffffff
-211 7 9 ffffff
-210 7 9 ffffff
-223 8 9 ffffff
-222 8 9 ffffff
-221 8 9 ffffff
-220 8 9 ffffff
-219 8 9 ffffff
-218 8 9 ffffff
-217 8 9 ffffff
-216 8 9 ffffff
-215 8 9 ffffff
-214 8 9 ffffff
-213 8 9 ffffff
-212 8 9 ffffff
-211 8 9 ffffff
-210 8 9 ffffff
-223 9 9 ffffff
-222 9 9 ffffff
-221 9 9 ffffff
-220 9 9 ffffff
-219 9 9 ffffff
-218 9 9 ffffff
-217 9 9 ffffff
-216 9 9 ffffff
-215 9 9 ffffff
-214 9 9 ffffff
-213 9 9 ffffff
-212 9 9 ffffff
-211 9 9 ffffff
-210 9 9 ffffff
-223 10 9 ffffff
-222 10 9 ffffff
-221 10 9 ffffff
-220 10 9 ffffff
-219 10 9 ffffff
-218 10 9 ffffff
-217 10 9 ffffff
-216 10 9 ffffff
-215 10 9 ffffff
-214 10 9 ffffff
-213 10 9 ffffff
-212 10 9 ffffff
-211 10 9 ffffff
-210 10 9 ffffff
-223 11 9 ffffff
-222 11 9 ffffff
-221 11 9 ffffff
-220 11 9 ffffff
-219 11 9 ffffff
-218 11 9 ffffff
-217 11 9 ffffff
-216 11 9 ffffff
-215 11 9 ffffff
-214 11 9 ffffff
-213 11 9 ffffff
-212 11 9 ffffff
-211 11 9 ffffff
-210 11 9 ffffff
-223 12 9 ffffff
-222 12 9 ffffff
-221 12 9 ffffff
-220 12 9 ffffff
-219 12 9 ffffff
-218 12 9 ffffff
-217 12 9 ffffff
-216 12 9 ffffff
-215 12 9 ffffff
-214 12 9 ffffff
-213 12 9 ffffff
-212 12 9 ffffff
-211 12 9 ffffff
-210 12 9 ffffff
-223 13 9 ffffff
-222 13 9 ffffff
-221 13 9 ffffff
-220 13 9 ffffff
-219 13 9 ffffff
-218 13 9 ffffff
-217 13 9 ffffff
-216 13 9 ffffff
-215 13 9 ffffff
-214 13 9 ffffff
-213 13 9 ffffff
-212 13 9 ffffff
-211 13 9 ffffff
-210 13 9 ffffff
-223 14 9 ffffff
-222 14 9 ffffff
-221 14 9 ffffff
-220 14 9 ffffff
-219 14 9 ffffff
-218 14 9 ffffff
-217 14 9 ffffff
-216 14 9 ffffff
-215 14 9 ffffff
-214 14 9 ffffff
-213 14 9 ffffff
-212 14 9 ffffff
-211 14 9 ffffff
-210 14 9 ffffff
-223 2 10 ffffff
-222 2 10 ffffff
-221 2 10 ffffff
-220 2 10 ffffff
-219 2 10 ffffff
-218 2 10 ffffff
-217 2 10 ffffff
-216 2 10 ffffff
-215 2 10 ffffff
-214 2 10 ffffff
-213 2 10 ffffff
-212 2 10 ffffff
-211 2 10 ffffff
-210 2 10 ffffff
-223 3 10 ffffff
-222 3 10 ffffff
-221 3 10 ffffff
-220 3 10 ffffff
-219 3 10 ffffff
-218 3 10 ffffff
-217 3 10 ffffff
-216 3 10 ffffff
-215 3 10 ffffff
-214 3 10 ffffff
-213 3 10 ffffff
-212 3 10 ffffff
-211 3 10 ffffff
-210 3 10 ffffff
-223 4 10 ffffff
-222 4 10 ffffff
-221 4 10 ffffff
-220 4 10 ffffff
-219 4 10 ffffff
-218 4 10 ffffff
-217 4 10 ffffff
-216 4 10 ffffff
-215 4 10 ffffff
-214 4 10 ffffff
-213 4 10 ffffff
-212 4 10 ffffff
-211 4 10 ffffff
-210 4 10 ffffff
-223 5 10 ffffff
-222 5 10 ffffff
-221 5 10 ffffff
-220 5 10 ffffff
-219 5 10 ffffff
-218 5 10 ffffff
-217 5 10 ffffff
-216 5 10 ffffff
-215 5 10 ffffff
-214 5 10 ffffff
-213 5 10 ffffff
-212 5 10 ffffff
-211 5 10 ffffff
-210 5 10 ffffff
-223 6 10 ffffff
-222 6 10 ffffff
-221 6 10 ffffff
-220 6 10 ffffff
-219 6 10 ffffff
-218 6 10 ffffff
-217 6 10 ffffff
-216 6 10 ffffff
-215 6 10 ffffff
-214 6 10 ffffff
-213 6 10 ffffff
-212 6 10 ffffff
-211 6 10 ffffff
-210 6 10 ffffff
-223 7 10 ffffff
-222 7 10 ffffff
-221 7 10 ffffff
-220 7 10 ffffff
-219 7 10 ffffff
-218 7 10 ffffff
-217 7 10 ffffff
-216 7 10 ffffff
-215 7 10 ffffff
-214 7 10 ffffff
-213 7 10 ffffff
-212 7 10 ffffff
-211 7 10 ffffff
-210 7 10 ffffff
-223 8 10 ffffff
-222 8 10 ffffff
-221 8 10 ffffff
-220 8 10 ffffff
-219 8 10 ffffff
-218 8 10 ffffff
-217 8 10 ffffff
-216 8 10 ffffff
-215 8 10 ffffff
-214 8 10 ffffff
-213 8 10 ffffff
-212 8 10 ffffff
-211 8 10 ffffff
-210 8 10 ffffff
-223 9 10 ffffff
-222 9 10 ffffff
-221 9 10 ffffff
-220 9 10 ffffff
-219 9 10 ffffff
-218 9 10 ffffff
-217 9 10 ffffff
-216 9 10 ffffff
-215 9 10 ffffff
-214 9 10 ffffff
-213 9 10 ffffff
-212 9 10 ffffff
-211 9 10 ffffff
-210 9 10 ffffff
-223 10 10 ffffff
-222 10 10 ffffff
-221 10 10 ffffff
-220 10 10 ffffff
-219 10 10 ffffff
-218 10 10 ffffff
-217 10 10 ffffff
-216 10 10 ffffff
-215 10 10 ffffff
-214 10 10 ffffff
-213 10 10 ffffff
-212 10 10 ffffff
-211 10 10 ffffff
-210 10 10 ffffff
-223 11 10 ffffff
-222 11 10 ffffff
-221 11 10 ffffff
-220 11 10 ffffff
-219 11 10 ffffff
-218 11 10 ffffff
